date_of_purchase,name_of_purchaser,Prefix,bond_number,denominations
10-Jan-22,HEALTHTECH SOLUTION,TL,1675,"10,00,000"
10-Jan-22,HEALTHTECH SOLUTION,TL,1673,"10,00,000"
10-Jan-22,INFRASTRUCTURE LOGISTICS PVT LTD,OC,3989,"1,00,00,000"
10-Jan-22,INFRASTRUCTURE LOGISTICS PVT LTD,OC,3987,"1,00,00,000"
10-Jan-22,INFRASTRUCTURE LOGISTICS PVT LTD,OC,3983,"1,00,00,000"
10-Jan-22,INFRASTRUCTURE LOGISTICS PVT LTD,OC,3985,"1,00,00,000"
10-Jan-22,JYOTI LADHA,TL,14470,"10,00,000"
10-Jan-22,JYOTI LADHA,OL,29469,"1,00,000"
10-Jan-22,JYOTI LADHA,OL,29475,"1,00,000"
10-Jan-22,JYOTI LADHA,OL,29471,"1,00,000"
10-Jan-22,JYOTI LADHA,OL,29473,"1,00,000"
10-Jan-22,JYOTI LADHA,OL,29477,"1,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,OC,3909,"1,00,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,OC,3908,"1,00,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,TL,973,"10,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,TL,947,"10,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,TL,955,"10,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,TL,965,"10,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,TL,963,"10,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,TL,975,"10,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,TL,960,"10,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,TL,967,"10,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,TL,969,"10,00,000"
10-Jan-22,KRISHNA SHEET PROCESSORS PVT LTD,TL,971,"10,00,000"
10-Jan-22,LULU INDIA SHOPPING MALL PRIVATE LI,OC,842,"1,00,00,000"
10-Jan-22,LULU INDIA SHOPPING MALL PRIVATE LI,OC,847,"1,00,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OC,10208,"1,00,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OC,10210,"1,00,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OC,10220,"1,00,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OC,10214,"1,00,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OC,10212,"1,00,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OC,10216,"1,00,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OC,10218,"1,00,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,TL,14296,"10,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,TL,14298,"10,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OL,29461,"1,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OL,29465,"1,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OL,29459,"1,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OL,29467,"1,00,000"
10-Jan-22,MKJ ENTERPRISES LTD,OL,29463,"1,00,000"
10-Jan-22,MUKUND BINANI,TL,14480,"10,00,000"
10-Jan-22,MUKUND BINANI,OL,29483,"1,00,000"
10-Jan-22,MUKUND BINANI,OL,29487,"1,00,000"
10-Jan-22,MUKUND BINANI,OL,29479,"1,00,000"
10-Jan-22,MUKUND BINANI,OL,29485,"1,00,000"
10-Jan-22,MUKUND BINANI,OL,29481,"1,00,000"
10-Jan-22,NAVAL KISHORE AGARWAL,OC,10900,"1,00,00,000"
10-Jan-22,NAVAL KISHORE AGARWAL,OC,10898,"1,00,00,000"
10-Jan-22,NAVAL KISHORE AGARWAL,OC,10895,"1,00,00,000"
10-Jan-22,NAVAL KISHORE AGARWAL,OC,10892,"1,00,00,000"
10-Jan-22,NEHA BAHETY,TL,14474,"10,00,000"
10-Jan-22,NETINCON MARKETING PVT LTD,OC,10207,"1,00,00,000"
10-Jan-22,NETINCON MARKETING PVT LTD,OC,10209,"1,00,00,000"
10-Jan-22,NETINCON MARKETING PVT LTD,OC,10211,"1,00,00,000"
10-Jan-22,PRARAMBH SECURITIES PVT LTDPROPRIET,OC,10994,"1,00,00,000"
10-Jan-22,PRARAMBH SECURITIES PVT LTDPROPRIET,OC,10992,"1,00,00,000"
10-Jan-22,PRAVEEN BAHETY,TL,14473,"10,00,000"
10-Jan-22,PREETI BINANI,TL,14477,"10,00,000"
10-Jan-22,PREETI BINANI,OL,29478,"1,00,000"
10-Jan-22,PREETI BINANI,OL,29474,"1,00,000"
10-Jan-22,PREETI BINANI,OL,29470,"1,00,000"
10-Jan-22,PREETI BINANI,OL,29476,"1,00,000"
10-Jan-22,PREETI BINANI,OL,29472,"1,00,000"
10-Jan-22,PREM RATAN BAHETY,TL,14469,"10,00,000"
10-Jan-22,QWIKSUPPLYCHAINPRIVATELIMITED,OC,10954,"1,00,00,000"
10-Jan-22,QWIKSUPPLYCHAINPRIVATELIMITED,OC,10958,"1,00,00,000"
10-Jan-22,QWIKSUPPLYCHAINPRIVATELIMITED,OC,10960,"1,00,00,000"
10-Jan-22,QWIKSUPPLYCHAINPRIVATELIMITED,OC,10952,"1,00,00,000"
10-Jan-22,QWIKSUPPLYCHAINPRIVATELIMITED,OC,10970,"1,00,00,000"
10-Jan-22,QWIKSUPPLYCHAINPRIVATELIMITED,OC,10962,"1,00,00,000"
10-Jan-22,QWIKSUPPLYCHAINPRIVATELIMITED,OC,10968,"1,00,00,000"
10-Jan-22,QWIKSUPPLYCHAINPRIVATELIMITED,OC,10966,"1,00,00,000"
10-Jan-22,QWIKSUPPLYCHAINPRIVATELIMITED,OC,10956,"1,00,00,000"
10-Jan-22,QWIKSUPPLYCHAINPRIVATELIMITED,OC,10964,"1,00,00,000"
10-Jan-22,RAHUL JAGANNATH JOSHI,OC,11062,"1,00,00,000"
10-Jan-22,RAHUL JAGANNATH JOSHI,OC,11070,"1,00,00,000"
10-Jan-22,RAHUL JAGANNATH JOSHI,OC,11066,"1,00,00,000"
10-Jan-22,RAHUL JAGANNATH JOSHI,OC,11064,"1,00,00,000"
10-Jan-22,RAHUL JAGANNATH JOSHI,OC,11068,"1,00,00,000"
10-Jan-22,RASHMI METALIKS LTD,OC,10215,"1,00,00,000"
10-Jan-22,RASHMI METALIKS LTD,OC,10219,"1,00,00,000"
10-Jan-22,RASHMI METALIKS LTD,OC,10213,"1,00,00,000"
10-Jan-22,RASHMI METALIKS LTD,OC,10221,"1,00,00,000"
10-Jan-22,RASHMI METALIKS LTD,OC,10217,"1,00,00,000"
10-Jan-22,RAY CONSTRUCTIONS LTD,OC,10982,"1,00,00,000"
10-Jan-22,RAY CONSTRUCTIONS LTD,OC,10986,"1,00,00,000"
10-Jan-22,RAY CONSTRUCTIONS LTD,OC,10978,"1,00,00,000"
10-Jan-22,RAY CONSTRUCTIONS LTD,OC,10976,"1,00,00,000"
10-Jan-22,RAY CONSTRUCTIONS LTD,OC,10974,"1,00,00,000"
10-Jan-22,RAY CONSTRUCTIONS LTD,OC,10984,"1,00,00,000"
10-Jan-22,RAY CONSTRUCTIONS LTD,OC,10990,"1,00,00,000"
10-Jan-22,RAY CONSTRUCTIONS LTD,OC,10972,"1,00,00,000"
10-Jan-22,RAY CONSTRUCTIONS LTD,OC,10988,"1,00,00,000"
10-Jan-22,RAY CONSTRUCTIONS LTD,OC,10980,"1,00,00,000"
10-Jan-22,REENA GARG,OC,9380,"1,00,00,000"
10-Jan-22,ROSHNI DEALMARK PRIVATE LTD,OC,4802,"1,00,00,000"
10-Jan-22,ROSHNI DEALMARK PRIVATE LTD,OC,4800,"1,00,00,000"
10-Jan-22,SHADOWFAX TRADERS,OC,9391,"1,00,00,000"
10-Jan-22,SHADOWFAX TRADERS,TL,13658,"10,00,000"
10-Jan-22,SHADOWFAX TRADERS,TL,13656,"10,00,000"
10-Jan-22,SHADOWFAX TRADERS,TL,13600,"10,00,000"
10-Jan-22,SHADOWFAX TRADERS,TL,13550,"10,00,000"
10-Jan-22,SHADOWFAX TRADERS,TL,13598,"10,00,000"
10-Jan-22,SHREE RATAN BAHETY,TL,14464,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11058,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11054,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11056,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11052,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11060,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11070,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11062,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11064,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11068,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11066,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11074,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11072,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11076,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11080,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11078,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11082,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11086,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11084,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11088,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11090,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11096,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11094,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11098,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11100,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11092,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11104,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11102,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11106,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11108,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11110,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11114,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11118,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11112,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11120,"10,00,000"
10-Jan-22,SHRI JAGANNATH STEELS & POWER LTD,TL,11116,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3470,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3464,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3466,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3460,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3474,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3476,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3478,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3480,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3462,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3482,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3472,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,TL,3468,"10,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,OL,13991,"1,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,OL,13995,"1,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,OL,13997,"1,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,OL,13993,"1,00,000"
10-Jan-22,SHRINIVAS VASUDEVA DEMPO,OL,13999,"1,00,000"
10-Jan-22,SHYAM SUNDAR BAHETY,TL,14478,"10,00,000"
10-Jan-22,SHYAM SUNDAR BAHETY,TL,14476,"10,00,000"
10-Jan-22,SKP MERCHANTS LLP,OC,10224,"1,00,00,000"
10-Jan-22,SKP MERCHANTS LLP,OC,10222,"1,00,00,000"
10-Jan-22,SRINIVASH BINANI,TL,14463,"10,00,000"
10-Jan-22,SRINIVASH BINANI,TL,14300,"10,00,000"
10-Jan-22,SUKRITI GUPTA BAHETY,OL,29480,"1,00,000"
10-Jan-22,SUKRITI GUPTA BAHETY,OL,29488,"1,00,000"
10-Jan-22,SUKRITI GUPTA BAHETY,OL,29484,"1,00,000"
10-Jan-22,SUKRITI GUPTA BAHETY,OL,29482,"1,00,000"
10-Jan-22,SUKRITI GUPTA BAHETY,OL,29486,"1,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11008,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11024,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11006,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11032,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11042,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11050,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11040,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11012,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11060,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11028,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11010,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11036,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11026,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11018,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11058,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11046,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11048,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11038,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11056,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11030,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11014,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11022,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11016,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11034,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11020,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11054,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11004,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11044,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11052,"1,00,00,000"
10-Jan-22,SWAL CORPORATION LIMITED,OC,11002,"1,00,00,000"
10-Jan-22,ULTRATECHCEMENTSLTD,OC,10942,"1,00,00,000"
10-Jan-22,ULTRATECHCEMENTSLTD,OC,10948,"1,00,00,000"
10-Jan-22,ULTRATECHCEMENTSLTD,OC,10946,"1,00,00,000"
10-Jan-22,ULTRATECHCEMENTSLTD,OC,10938,"1,00,00,000"
10-Jan-22,ULTRATECHCEMENTSLTD,OC,10934,"1,00,00,000"
10-Jan-22,ULTRATECHCEMENTSLTD,OC,10936,"1,00,00,000"
10-Jan-22,ULTRATECHCEMENTSLTD,OC,10944,"1,00,00,000"
10-Jan-22,ULTRATECHCEMENTSLTD,OC,10950,"1,00,00,000"
10-Jan-22,ULTRATECHCEMENTSLTD,OC,10940,"1,00,00,000"
10-Jan-22,ULTRATECHCEMENTSLTD,OC,10932,"1,00,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,TL,3444,"10,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,TL,3450,"10,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,TL,3446,"10,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,TL,3456,"10,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,TL,3454,"10,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,TL,3458,"10,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,TL,3452,"10,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,TL,3448,"10,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13967,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13955,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13977,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13985,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13963,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13961,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13965,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13957,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13989,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13987,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13959,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13981,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13953,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13951,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13973,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13979,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13975,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13969,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13971,"1,00,000"
10-Jan-22,V M SALGAOCAR CORPORATION PVT LTD,OL,13983,"1,00,000"
10-Jan-22,VARDHMAN TEXTILES LTD,TL,1093,"10,00,000"
10-Jan-22,VARDHMAN TEXTILES LTD,TL,1074,"10,00,000"
10-Jan-22,VARDHMAN TEXTILES LTD,TL,1091,"10,00,000"
10-Jan-22,VARDHMAN TEXTILES LTD,TL,1089,"10,00,000"
10-Jan-22,VARDHMAN TEXTILES LTD,TL,1081,"10,00,000"
10-Jan-22,VARDHMAN TEXTILES LTD,TL,1087,"10,00,000"
10-Jan-22,VARDHMAN TEXTILES LTD,TL,1079,"10,00,000"
10-Jan-22,VARDHMAN TEXTILES LTD,TL,1085,"10,00,000"
10-Jan-22,VARDHMAN TEXTILES LTD,TL,1076,"10,00,000"
10-Jan-22,VARDHMAN TEXTILES LTD,TL,1083,"10,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11130,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11154,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11108,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11258,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11182,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11088,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11132,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11168,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11148,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11084,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11192,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11250,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11122,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11082,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11092,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11146,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11176,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11096,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11098,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11166,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11090,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11138,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11174,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11142,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11188,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11242,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11144,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11244,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11110,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11128,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11240,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11252,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11124,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11094,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11152,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11106,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11120,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11172,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11194,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11104,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11118,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11156,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11246,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11254,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11260,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11158,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11238,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11178,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11196,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11114,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11136,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11162,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11170,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11102,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11190,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11248,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11262,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11200,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11198,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11140,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11112,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11126,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11186,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11256,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11134,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11160,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11184,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11180,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11100,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11116,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11150,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11164,"1,00,00,000"
10-Jan-22,VEDANTA LIMITED,OC,11086,"1,00,00,000"
10-Jan-22,VEDANTA LTD,OC,9393,"1,00,00,000"
10-Jan-22,VEDANTA LTD,OC,9395,"1,00,00,000"
10-Jan-22,VEDANTA LTD,OC,9397,"1,00,00,000"
10-Jan-22,VEDANTA LTD,TL,13698,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13684,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13674,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13676,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13696,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13664,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13692,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13694,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13688,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13682,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13662,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13672,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13678,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13660,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13666,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13668,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13686,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13670,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13690,"10,00,000"
10-Jan-22,VEDANTA LTD,TL,13681,"10,00,000"
2-Apr-22,GOURAB ROY,TL,14466,"10,00,000"
2-Apr-22,GOURAB ROY,TL,14475,"10,00,000"
2-Apr-22,SRABANI ROY,OL,29460,"1,00,000"
2-Apr-22,SRABANI ROY,OL,29468,"1,00,000"
2-Apr-22,SRABANI ROY,OL,29466,"1,00,000"
2-Apr-22,SRABANI ROY,OL,29464,"1,00,000"
2-Apr-22,SRABANI ROY,OL,29462,"1,00,000"
4-Apr-22,YASHODA SUPER SPECIALITY HOSPITAL,OC,9713,"1,00,00,000"
4-Apr-22,YASHODA SUPER SPECIALITY HOSPITAL,OC,9703,"1,00,00,000"
4-Apr-22,YASHODA SUPER SPECIALITY HOSPITAL,OC,9705,"1,00,00,000"
4-Apr-22,YASHODA SUPER SPECIALITY HOSPITAL,OC,9707,"1,00,00,000"
