date_of_encashment,name_of_political_party,bond_number,denominations
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13205,1000000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13203,1000000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1380,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1382,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1386,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1384,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1396,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1394,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1392,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1388,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1390,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1395,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1393,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1389,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1391,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1405,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1409,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1407,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1401,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1403,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,2207,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,2211,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,2213,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,2209,100000
15-Jul-21,ALL INDIA TRINAMOOL CONGRESS,2195,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,8331,10000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13921,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13884,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13878,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13886,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13874,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13882,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13876,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13880,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13887,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13848,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13850,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13894,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13888,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13892,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13890,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13893,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13895,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13891,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13846,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13889,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,13897,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,14105,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,14103,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,14113,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,14101,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,14107,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,14109,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,14111,1000000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1377,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1411,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1413,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1417,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1419,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1415,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1421,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1425,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1423,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1424,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1422,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1428,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1426,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1397,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1399,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,1430,100000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9901,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9909,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9905,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9915,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9907,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9903,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9911,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9913,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9910,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9904,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9906,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9908,10000
16-Jul-21,ALL INDIA TRINAMOOL CONGRESS,9902,10000
17-Jul-21,BHARATIYA JANATA PARTY,3977,10000000
17-Jul-21,BHARATIYA JANATA PARTY,3980,10000000
17-Jul-21,BHARATIYA JANATA PARTY,3978,10000000
19-Jul-21,AAM AADMI PARTY,13652,1000000
19-Jul-21,AAM AADMI PARTY,13654,1000000
19-Jul-21,AAM AADMI PARTY,3269,100000
19-Jul-21,AAM AADMI PARTY,3267,100000
19-Jul-21,AAM AADMI PARTY,3265,100000
19-Jul-21,AAM AADMI PARTY,3263,100000
19-Jul-21,AAM AADMI PARTY,3261,100000
23-Jul-21,ALL INDIA TRINAMOOL CONGRESS,8637,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",8316,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",8308,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",8310,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",8306,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",8314,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",8312,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",8349,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",9259,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",9267,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",9265,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",9261,10000000
5-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",9263,10000000
7-Oct-21,BIJU JANATA DAL,8363,10000000
7-Oct-21,BIJU JANATA DAL,8361,10000000
7-Oct-21,BIJU JANATA DAL,8275,10000000
7-Oct-21,BIJU JANATA DAL,8394,10000000
7-Oct-21,BIJU JANATA DAL,8372,10000000
7-Oct-21,BIJU JANATA DAL,8315,10000000
7-Oct-21,BIJU JANATA DAL,8367,10000000
7-Oct-21,BIJU JANATA DAL,8307,10000000
7-Oct-21,BIJU JANATA DAL,8355,10000000
7-Oct-21,BIJU JANATA DAL,8254,10000000
7-Oct-21,BIJU JANATA DAL,8348,10000000
7-Oct-21,BIJU JANATA DAL,8376,10000000
7-Oct-21,BIJU JANATA DAL,8396,10000000
7-Oct-21,BIJU JANATA DAL,8351,10000000
7-Oct-21,BIJU JANATA DAL,8392,10000000
7-Oct-21,BIJU JANATA DAL,8317,10000000
7-Oct-21,BIJU JANATA DAL,8400,10000000
7-Oct-21,BIJU JANATA DAL,8370,10000000
7-Oct-21,BIJU JANATA DAL,8273,10000000
7-Oct-21,BIJU JANATA DAL,8346,10000000
7-Oct-21,BIJU JANATA DAL,8270,10000000
7-Oct-21,BIJU JANATA DAL,8374,10000000
7-Oct-21,BIJU JANATA DAL,8378,10000000
7-Oct-21,BIJU JANATA DAL,8323,10000000
7-Oct-21,BIJU JANATA DAL,8268,10000000
7-Oct-21,BIJU JANATA DAL,8380,10000000
7-Oct-21,BIJU JANATA DAL,8266,10000000
7-Oct-21,BIJU JANATA DAL,8322,10000000
7-Oct-21,BIJU JANATA DAL,8313,10000000
7-Oct-21,BIJU JANATA DAL,8382,10000000
7-Oct-21,BIJU JANATA DAL,8350,10000000
7-Oct-21,BIJU JANATA DAL,8390,10000000
7-Oct-21,BIJU JANATA DAL,8398,10000000
7-Oct-21,BIJU JANATA DAL,8384,10000000
7-Oct-21,BIJU JANATA DAL,8321,10000000
7-Oct-21,BIJU JANATA DAL,8388,10000000
7-Oct-21,BIJU JANATA DAL,8311,10000000
7-Oct-21,BIJU JANATA DAL,8262,10000000
7-Oct-21,BIJU JANATA DAL,8256,10000000
7-Oct-21,BIJU JANATA DAL,8386,10000000
7-Oct-21,BIJU JANATA DAL,8258,10000000
7-Oct-21,BIJU JANATA DAL,8260,10000000
7-Oct-21,BIJU JANATA DAL,8319,10000000
7-Oct-21,BIJU JANATA DAL,8264,10000000
7-Oct-21,BIJU JANATA DAL,8365,10000000
7-Oct-21,BIJU JANATA DAL,8359,10000000
7-Oct-21,BIJU JANATA DAL,8309,10000000
7-Oct-21,BIJU JANATA DAL,8325,10000000
7-Oct-21,BIJU JANATA DAL,8357,10000000
7-Oct-21,BIJU JANATA DAL,8353,10000000
7-Oct-21,BIJU JANATA DAL,4762,10000000
7-Oct-21,BIJU JANATA DAL,4792,10000000
7-Oct-21,BIJU JANATA DAL,4786,10000000
7-Oct-21,BIJU JANATA DAL,4784,10000000
7-Oct-21,BIJU JANATA DAL,4794,10000000
7-Oct-21,BIJU JANATA DAL,4766,10000000
7-Oct-21,BIJU JANATA DAL,4772,10000000
7-Oct-21,BIJU JANATA DAL,4774,10000000
7-Oct-21,BIJU JANATA DAL,4768,10000000
7-Oct-21,BIJU JANATA DAL,4776,10000000
7-Oct-21,BIJU JANATA DAL,4760,10000000
7-Oct-21,BIJU JANATA DAL,4758,10000000
7-Oct-21,BIJU JANATA DAL,4780,10000000
7-Oct-21,BIJU JANATA DAL,4790,10000000
7-Oct-21,BIJU JANATA DAL,4788,10000000
7-Oct-21,BIJU JANATA DAL,4764,10000000
7-Oct-21,BIJU JANATA DAL,4778,10000000
7-Oct-21,BIJU JANATA DAL,4756,10000000
7-Oct-21,BIJU JANATA DAL,4782,10000000
7-Oct-21,BIJU JANATA DAL,4770,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",6928,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",6930,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",6932,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",6934,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",6926,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",6935,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",6931,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",6927,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",6933,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",6929,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",9260,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",9262,10000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12775,1000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12789,1000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",12787,1000000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3280,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3274,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3272,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3278,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3001,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3268,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3270,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3276,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3002,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3006,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3004,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3271,100000
7-Oct-21,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",3273,100000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8337,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9426,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9430,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9428,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8701,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8709,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8712,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8720,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8717,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8711,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8722,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8790,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8788,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8718,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8725,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8702,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8715,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8706,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8704,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8784,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8800,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8714,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8716,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8650,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8707,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8719,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8786,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8723,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8708,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8703,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8724,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8710,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8713,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8705,10000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14171,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14150,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14165,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14163,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14167,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14161,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14173,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14179,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14181,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14187,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14169,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14183,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14185,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14175,1000000
8-Oct-21,ALL INDIA TRINAMOOL CONGRESS,14177,1000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6975,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6955,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6961,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6951,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6952,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6957,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6958,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6970,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6956,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6959,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6971,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6972,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6954,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6969,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6967,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6966,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6973,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6962,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6968,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6965,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6964,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6953,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6960,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6963,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6974,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6908,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6937,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6940,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6946,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6902,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6918,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6920,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6942,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6936,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6924,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6945,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6943,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6914,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6910,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6947,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6906,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6941,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6904,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6944,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6948,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6922,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6916,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6938,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6912,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6939,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9145,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9143,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9127,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9131,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9133,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9149,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,10001,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9135,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,10003,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,10005,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9147,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9129,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9141,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9123,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9139,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9137,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9121,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9125,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9134,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9132,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9138,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9136,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9140,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9142,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9146,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9144,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9150,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,9148,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,10004,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,10002,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6899,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6897,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6895,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6900,10000000
8-Oct-21,BHARAT RASHTRA SAMITHI,6893,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8341,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8347,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8339,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8343,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8345,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8364,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8389,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8272,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8391,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8385,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8395,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8379,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8368,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8373,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8274,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8383,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8397,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8354,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8371,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8381,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8356,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8360,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8377,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8362,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8358,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8320,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8324,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8252,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8366,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8352,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8375,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8387,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8399,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8318,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8393,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9417,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9427,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9403,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9411,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9409,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9413,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9419,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9425,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9405,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9415,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9423,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9401,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9407,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9429,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9421,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9408,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,9406,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8655,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8632,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8638,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8630,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8644,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8628,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8648,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8647,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8642,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8636,10000000
11-Oct-21,ALL INDIA TRINAMOOL CONGRESS,8721,10000000
